Sex,Age group,Year,State,Number of death
Male,60-64,2006,Kelantan,519
Male,60-64,2006,Melaka,212
Male,60-64,2006,Negeri Sembilan,235
Male,60-64,2006,Pulau Pinang,405
Male,60-64,2006,Pahang,393
Male,60-64,2006,Perak,737
Male,60-64,2006,Perlis,74
Male,60-64,2006,Sabah,
Male,60-64,2006,Sarawak,518
Male,60-64,2006,Selangor,824
Male,60-64,2006,Terengganu,323
Male,60-64,2006,W.P. Kuala Lumpur,326
Male,60-64,2006,W.P. Labuan,9
Male,65-69,2006,Johor,926
Male,65-69,2006,Kedah,739
Male,65-69,2006,Kelantan,527
Male,65-69,2006,Melaka,278
Male,65-69,2006,Negeri Sembilan,368
Male,65-69,2006,Pulau Pinang,466
Male,65-69,2006,Pahang,455
Male,65-69,2006,Perak,875
Male,65-69,2006,Perlis,78
Male,65-69,2006,Sabah,
Male,65-69,2006,Sarawak,543
Male,65-69,2006,Selangor,1041
Male,65-69,2006,Terengganu,331
Male,65-69,2006,W.P. Kuala Lumpur,415
Male,65-69,2006,W.P. Labuan,16
Male,70-74,2006,Johor,920
Male,70-74,2006,Kedah,716
Male,70-74,2006,Kelantan,414
Male,70-74,2006,Melaka,255
Male,70-74,2006,Negeri Sembilan,337
Male,70-74,2006,Pulau Pinang,591
Male,70-74,2006,Pahang,428
Male,70-74,2006,Perak,1076
Male,70-74,2006,Perlis,113
Male,70-74,2006,Sabah,
Male,70-74,2006,Sarawak,618
Male,70-74,2006,Selangor,947
Male,70-74,2006,Terengganu,275
Male,70-74,2006,W.P. Kuala Lumpur,336
Male,70-74,2006,W.P. Labuan,11
Male,75-79,2006,Johor,843
Male,75-79,2006,Kedah,704
Male,75-79,2006,Kelantan,535
Male,75-79,2006,Melaka,268
Male,75-79,2006,Negeri Sembilan,308
Male,75-79,2006,Pulau Pinang,491
Male,75-79,2006,Pahang,287
Male,75-79,2006,Perak,1027
Male,75-79,2006,Perlis,111
Male,75-79,2006,Sabah,
Male,75-79,2006,Sarawak,683
Male,75-79,2006,Selangor,812
Male,75-79,2006,Terengganu,240
Male,75-79,2006,W.P. Kuala Lumpur,336
Male,75-79,2006,W.P. Labuan,13
Male,80-84,2006,Johor,538
Male,80-84,2006,Kedah,512
Male,80-84,2006,Kelantan,427
Male,80-84,2006,Melaka,183
Male,80-84,2006,Negeri Sembilan,175
Male,80-84,2006,Pulau Pinang,385
Male,80-84,2006,Pahang,203
Male,80-84,2006,Perak,647
Male,80-84,2006,Perlis,83
Male,80-84,2006,Sabah,
Male,80-84,2006,Sarawak,543
Male,80-84,2006,Selangor,547
Male,80-84,2006,Terengganu,219
Male,80-84,2006,W.P. Kuala Lumpur,227
Male,80-84,2006,W.P. Labuan,9
Male,85 +,2006,Johor,599
Male,85 +,2006,Kedah,454
Male,85 +,2006,Kelantan,425
Male,85 +,2006,Melaka,152
Male,85 +,2006,Negeri Sembilan,224
Male,85 +,2006,Pulau Pinang,337
Male,85 +,2006,Pahang,236
Male,85 +,2006,Perak,602
Male,85 +,2006,Perlis,72
Male,85 +,2006,Sabah,
Male,85 +,2006,Sarawak,533
Male,85 +,2006,Selangor,481
Male,85 +,2006,Terengganu,255
Male,85 +,2006,W.P. Kuala Lumpur,240
Male,85 +,2006,W.P. Labuan,8
Male,Unknown,2006,Johor,
Male,Unknown,2006,Kedah,
Male,Unknown,2006,Kelantan,
Male,Unknown,2006,Melaka,
Male,Unknown,2006,Negeri Sembilan,
Male,Unknown,2006,Pulau Pinang,
Male,Unknown,2006,Pahang,
Male,Unknown,2006,Perak,
Male,Unknown,2006,Perlis,
Male,Unknown,2006,Sabah,
Male,Unknown,2006,Sarawak,
Male,Unknown,2006,Selangor,
Male,Unknown,2006,Terengganu,
Male,Unknown,2006,W.P. Kuala Lumpur,
Male,Unknown,2006,W.P. Labuan,
Female,Under 1 year,2006,Johor,170
Female,Under 1 year,2006,Kedah,89
Female,Under 1 year,2006,Kelantan,117
Female,Under 1 year,2006,Melaka,42
Female,Under 1 year,2006,Negeri Sembilan,52
Female,Under 1 year,2006,Pulau Pinang,63
Female,Under 1 year,2006,Pahang,99
Female,Under 1 year,2006,Perak,90
Female,Under 1 year,2006,Perlis,18
Female,Under 1 year,2006,Sabah,
Female,Under 1 year,2006,Sarawak,139
Female,Under 1 year,2006,Selangor,206
Female,Under 1 year,2006,Terengganu,90
Female,Under 1 year,2006,W.P. Kuala Lumpur,52
Female,Under 1 year,2006,W.P. Labuan,13
Female,1-4,2006,Johor,35
Female,1-4,2006,Kedah,31
Female,1-4,2006,Kelantan,49
Female,1-4,2006,Melaka,4
Female,1-4,2006,Negeri Sembilan,15
Female,1-4,2006,Pulau Pinang,18
Female,1-4,2006,Pahang,40
Female,1-4,2006,Perak,41
Female,1-4,2006,Perlis,1
Female,1-4,2006,Sabah,
Female,1-4,2006,Sarawak,41
Female,1-4,2006,Selangor,46
Female,1-4,2006,Terengganu,9
Female,1-4,2006,W.P. Kuala Lumpur,10
Female,1-4,2006,W.P. Labuan,0
Female,5-9,2006,Johor,39
Female,5-9,2006,Kedah,21
Female,5-9,2006,Kelantan,33
Female,5-9,2006,Melaka,5
Female,5-9,2006,Negeri Sembilan,11
Female,5-9,2006,Pulau Pinang,14
Female,5-9,2006,Pahang,23
Female,5-9,2006,Perak,33
Female,5-9,2006,Perlis,1
Female,5-9,2006,Sabah,
Female,5-9,2006,Sarawak,38
Female,5-9,2006,Selangor,42
Female,5-9,2006,Terengganu,24
Female,5-9,2006,W.P. Kuala Lumpur,13
Female,5-9,2006,W.P. Labuan,2
Female,10-14,2006,Johor,34
Female,10-14,2006,Kedah,24
Female,10-14,2006,Kelantan,34
Female,10-14,2006,Melaka,14
Female,10-14,2006,Negeri Sembilan,9
Female,10-14,2006,Pulau Pinang,15
Female,10-14,2006,Pahang,16
Female,10-14,2006,Perak,29
Female,10-14,2006,Perlis,0
Female,10-14,2006,Sabah,
Female,10-14,2006,Sarawak,20
Female,10-14,2006,Selangor,49
Female,10-14,2006,Terengganu,18
Female,10-14,2006,W.P. Kuala Lumpur,12
Female,10-14,2006,W.P. Labuan,0
Female,15-19,2006,Johor,57
Female,15-19,2006,Kedah,44
Female,15-19,2006,Kelantan,28
Female,15-19,2006,Melaka,11
Female,15-19,2006,Negeri Sembilan,24
Female,15-19,2006,Pulau Pinang,16
Female,15-19,2006,Pahang,44
Female,15-19,2006,Perak,55
Female,15-19,2006,Perlis,6
Female,15-19,2006,Sabah,
Female,15-19,2006,Sarawak,32
Female,15-19,2006,Selangor,65
Female,15-19,2006,Terengganu,39
Female,15-19,2006,W.P. Kuala Lumpur,19
Female,15-19,2006,W.P. Labuan,1
Female,20-24,2006,Johor,72
Female,20-24,2006,Kedah,61
Female,20-24,2006,Kelantan,56
Female,20-24,2006,Melaka,19
Female,20-24,2006,Negeri Sembilan,26
Female,20-24,2006,Pulau Pinang,26
Female,20-24,2006,Pahang,29
Female,20-24,2006,Perak,39
Female,20-24,2006,Perlis,3
Female,20-24,2006,Sabah,
Female,20-24,2006,Sarawak,42
Female,20-24,2006,Selangor,75
Female,20-24,2006,Terengganu,33
Female,20-24,2006,W.P. Kuala Lumpur,24
Female,20-24,2006,W.P. Labuan,2
Female,25-29,2006,Johor,64
Female,25-29,2006,Kedah,57
Female,25-29,2006,Kelantan,41
Female,25-29,2006,Melaka,15
Female,25-29,2006,Negeri Sembilan,20
Female,25-29,2006,Pulau Pinang,20
Female,25-29,2006,Pahang,42
Female,25-29,2006,Perak,50
Female,25-29,2006,Perlis,5
Female,25-29,2006,Sabah,
Female,25-29,2006,Sarawak,48
Female,25-29,2006,Selangor,69
Female,25-29,2006,Terengganu,32
Female,25-29,2006,W.P. Kuala Lumpur,28
Female,25-29,2006,W.P. Labuan,0
Female,30-34,2006,Johor,121
Female,30-34,2006,Kedah,43
Female,30-34,2006,Kelantan,54
Female,30-34,2006,Melaka,15
Female,30-34,2006,Negeri Sembilan,35
Female,30-34,2006,Pulau Pinang,31
Female,30-34,2006,Pahang,52
Female,30-34,2006,Perak,71
Female,30-34,2006,Perlis,7
Female,30-34,2006,Sabah,
Female,30-34,2006,Sarawak,51
Female,30-34,2006,Selangor,91
Female,30-34,2006,Terengganu,30
Female,30-34,2006,W.P. Kuala Lumpur,39
Female,30-34,2006,W.P. Labuan,1
Female,35-39,2006,Johor,122
Female,35-39,2006,Kedah,57
Female,35-39,2006,Kelantan,74
Female,35-39,2006,Melaka,30
Female,35-39,2006,Negeri Sembilan,44
Female,35-39,2006,Pulau Pinang,55
Female,35-39,2006,Pahang,61
Female,35-39,2006,Perak,77
Female,35-39,2006,Perlis,10
Female,35-39,2006,Sabah,
Female,35-39,2006,Sarawak,101
Female,35-39,2006,Selangor,135
Female,35-39,2006,Terengganu,41
Female,35-39,2006,W.P. Kuala Lumpur,39
Female,35-39,2006,W.P. Labuan,2
Female,40-44,2006,Johor,197
Female,40-44,2006,Kedah,137
Female,40-44,2006,Kelantan,85
Female,40-44,2006,Melaka,43
Female,40-44,2006,Negeri Sembilan,52
Female,40-44,2006,Pulau Pinang,83
Female,40-44,2006,Pahang,65
Female,40-44,2006,Perak,129
Female,40-44,2006,Perlis,17
Female,40-44,2006,Sabah,
Female,40-44,2006,Sarawak,117
Female,40-44,2006,Selangor,213
Female,40-44,2006,Terengganu,63
Female,40-44,2006,W.P. Kuala Lumpur,77
Female,40-44,2006,W.P. Labuan,2
Female,45-49,2006,Johor,274
Female,45-49,2006,Kedah,192
Female,45-49,2006,Kelantan,122
Female,45-49,2006,Melaka,61
Female,45-49,2006,Negeri Sembilan,100
Female,45-49,2006,Pulau Pinang,136
Female,45-49,2006,Pahang,119
Female,45-49,2006,Perak,224
Female,45-49,2006,Perlis,31
Female,45-49,2006,Sabah,
Female,45-49,2006,Sarawak,149
Female,45-49,2006,Selangor,293
Female,45-49,2006,Terengganu,92
Female,45-49,2006,W.P. Kuala Lumpur,105
Female,45-49,2006,W.P. Labuan,6
Female,50-54,2006,Johor,365
Female,50-54,2006,Kedah,230
Female,50-54,2006,Kelantan,157
Female,50-54,2006,Melaka,93
Female,50-54,2006,Negeri Sembilan,138
Female,50-54,2006,Pulau Pinang,175
Female,50-54,2006,Pahang,169
Female,50-54,2006,Perak,285
Female,50-54,2006,Perlis,28
Female,50-54,2006,Sabah,
Female,50-54,2006,Sarawak,244
Female,50-54,2006,Selangor,392
Female,50-54,2006,Terengganu,107
Female,50-54,2006,W.P. Kuala Lumpur,151
Female,50-54,2006,W.P. Labuan,3
Female,55-59,2006,Johor,415
Female,55-59,2006,Kedah,291
Female,55-59,2006,Kelantan,218
Female,55-59,2006,Melaka,140
Female,55-59,2006,Negeri Sembilan,141
Female,55-59,2006,Pulau Pinang,236
Female,55-59,2006,Pahang,202
Female,55-59,2006,Perak,391
Female,55-59,2006,Perlis,37
Female,55-59,2006,Sabah,
Female,55-59,2006,Sarawak,243
Female,55-59,2006,Selangor,490
Female,55-59,2006,Terengganu,124
Female,55-59,2006,W.P. Kuala Lumpur,162
Female,55-59,2006,W.P. Labuan,4
Female,60-64,2006,Johor,444
Female,60-64,2006,Kedah,312
Female,60-64,2006,Kelantan,325
Female,60-64,2006,Melaka,135
Female,60-64,2006,Negeri Sembilan,140
Female,60-64,2006,Pulau Pinang,267
Female,60-64,2006,Pahang,203
Female,60-64,2006,Perak,430
Female,60-64,2006,Perlis,43
Female,60-64,2006,Sabah,
Female,60-64,2006,Sarawak,384
Female,60-64,2006,Selangor,483
Female,60-64,2006,Terengganu,196
Female,60-64,2006,W.P. Kuala Lumpur,185
Female,60-64,2006,W.P. Labuan,5
Female,65-69,2006,Johor,566
Female,65-69,2006,Kedah,534
Female,65-69,2006,Kelantan,450
Female,65-69,2006,Melaka,211
Female,65-69,2006,Negeri Sembilan,230
Female,65-69,2006,Pulau Pinang,325
Female,65-69,2006,Pahang,258
Female,65-69,2006,Perak,649
Female,65-69,2006,Perlis,69
Female,65-69,2006,Sabah,
Female,65-69,2006,Sarawak,417
Female,65-69,2006,Selangor,648
Female,65-69,2006,Terengganu,292
Female,65-69,2006,W.P. Kuala Lumpur,266
Female,65-69,2006,W.P. Labuan,11
Female,70-74,2006,Johor,689
Female,70-74,2006,Kedah,605
Female,70-74,2006,Kelantan,343
Female,70-74,2006,Melaka,235
Female,70-74,2006,Negeri Sembilan,251
Female,70-74,2006,Pulau Pinang,486
Female,70-74,2006,Pahang,289
Female,70-74,2006,Perak,883
Female,70-74,2006,Perlis,75
Female,70-74,2006,Sabah,
Female,70-74,2006,Sarawak,603
Female,70-74,2006,Selangor,841
Female,70-74,2006,Terengganu,223
Female,70-74,2006,W.P. Kuala Lumpur,300
Female,70-74,2006,W.P. Labuan,12
Female,75-79,2006,Johor,812
Female,75-79,2006,Kedah,702
Female,75-79,2006,Kelantan,616
Female,75-79,2006,Melaka,295
Female,75-79,2006,Negeri Sembilan,316
Female,75-79,2006,Pulau Pinang,530
Female,75-79,2006,Pahang,322
Female,75-79,2006,Perak,1000
Female,75-79,2006,Perlis,93
Female,75-79,2006,Sabah,
Female,75-79,2006,Sarawak,600
Female,75-79,2006,Selangor,852
Female,75-79,2006,Terengganu,297
Female,75-79,2006,W.P. Kuala Lumpur,303
Female,75-79,2006,W.P. Labuan,7
Female,80-84,2006,Johor,694
Female,80-84,2006,Kedah,597
Female,80-84,2006,Kelantan,584
Female,80-84,2006,Melaka,236
Female,80-84,2006,Negeri Sembilan,238
Female,80-84,2006,Pulau Pinang,485
Female,80-84,2006,Pahang,286
Female,80-84,2006,Perak,812
Female,80-84,2006,Perlis,97
Female,80-84,2006,Sabah,
Female,80-84,2006,Sarawak,523
Female,80-84,2006,Selangor,676
Female,80-84,2006,Terengganu,271
Female,80-84,2006,W.P. Kuala Lumpur,291
Female,80-84,2006,W.P. Labuan,8
Female,85 +,2006,Johor,826
Female,85 +,2006,Kedah,594
Female,85 +,2006,Kelantan,531
Female,85 +,2006,Melaka,251
Female,85 +,2006,Negeri Sembilan,320
Female,85 +,2006,Pulau Pinang,614
Female,85 +,2006,Pahang,325
Female,85 +,2006,Perak,1025
Female,85 +,2006,Perlis,98
Female,85 +,2006,Sabah,
Female,85 +,2006,Sarawak,591
Female,85 +,2006,Selangor,800
Female,85 +,2006,Terengganu,297
Female,85 +,2006,W.P. Kuala Lumpur,379
Female,85 +,2006,W.P. Labuan,8
Female,Unknown,2006,Johor,
Female,Unknown,2006,Kedah,
Female,Unknown,2006,Kelantan,
Female,Unknown,2006,Melaka,
Female,Unknown,2006,Negeri Sembilan,
Female,Unknown,2006,Pulau Pinang,
Female,Unknown,2006,Pahang,
Female,Unknown,2006,Perak,
Female,Unknown,2006,Perlis,
Female,Unknown,2006,Sabah,
Female,Unknown,2006,Sarawak,
Female,Unknown,2006,Selangor,
Female,Unknown,2006,Terengganu,
Female,Unknown,2006,W.P. Kuala Lumpur,
Female,Unknown,2006,W.P. Labuan,
Male,Under 1 year,2007,Johor,193
Male,Under 1 year,2007,Kedah,133
Male,Under 1 year,2007,Kelantan,172
Male,Under 1 year,2007,Melaka,52
Male,Under 1 year,2007,Negeri Sembilan,63
Male,Under 1 year,2007,Pulau Pinang,73
Male,Under 1 year,2007,Pahang,119
Male,Under 1 year,2007,Perak,125
Male,Under 1 year,2007,Perlis,18
Male,Under 1 year,2007,Sabah,
Male,Under 1 year,2007,Sarawak,155
Male,Under 1 year,2007,Selangor,292
Male,Under 1 year,2007,Terengganu,113
Male,Under 1 year,2007,W.P. Kuala Lumpur,86
Male,Under 1 year,2007,W.P. Labuan,9
Male,1-4,2007,Johor,38
Male,1-4,2007,Kedah,39
Male,1-4,2007,Kelantan,63
Male,1-4,2007,Melaka,15
Male,1-4,2007,Negeri Sembilan,20
Male,1-4,2007,Pulau Pinang,23
Male,1-4,2007,Pahang,42
Male,1-4,2007,Perak,59
Male,1-4,2007,Perlis,5
Male,1-4,2007,Sabah,
Male,1-4,2007,Sarawak,47
Male,1-4,2007,Selangor,59
Male,1-4,2007,Terengganu,27
Male,1-4,2007,W.P. Kuala Lumpur,17
Male,1-4,2007,W.P. Labuan,0
Male,5-9,2007,Johor,43
Male,5-9,2007,Kedah,42
Male,5-9,2007,Kelantan,46
Male,5-9,2007,Melaka,17
Male,5-9,2007,Negeri Sembilan,9
Male,5-9,2007,Pulau Pinang,26
Male,5-9,2007,Pahang,22
Male,5-9,2007,Perak,38
Male,5-9,2007,Perlis,6
Male,5-9,2007,Sabah,
Male,5-9,2007,Sarawak,42
Male,5-9,2007,Selangor,61
Male,5-9,2007,Terengganu,35
Male,5-9,2007,W.P. Kuala Lumpur,12
Male,5-9,2007,W.P. Labuan,0
Male,10-14,2007,Johor,78
Male,10-14,2007,Kedah,40
Male,10-14,2007,Kelantan,51
Male,10-14,2007,Melaka,22
Male,10-14,2007,Negeri Sembilan,12
Male,10-14,2007,Pulau Pinang,17
Male,10-14,2007,Pahang,46
Male,10-14,2007,Perak,46
Male,10-14,2007,Perlis,5
Male,10-14,2007,Sabah,
Male,10-14,2007,Sarawak,37
Male,10-14,2007,Selangor,61
Male,10-14,2007,Terengganu,42
Male,10-14,2007,W.P. Kuala Lumpur,18
Male,10-14,2007,W.P. Labuan,1
Male,15-19,2007,Johor,190
Male,15-19,2007,Kedah,110
Male,15-19,2007,Kelantan,107
Male,15-19,2007,Melaka,48
Male,15-19,2007,Negeri Sembilan,71
Male,15-19,2007,Pulau Pinang,71
Male,15-19,2007,Pahang,108
Male,15-19,2007,Perak,140
Male,15-19,2007,Perlis,15
Male,15-19,2007,Sabah,
Male,15-19,2007,Sarawak,89
Male,15-19,2007,Selangor,192
Male,15-19,2007,Terengganu,65
Male,15-19,2007,W.P. Kuala Lumpur,45
Male,15-19,2007,W.P. Labuan,2
Male,20-24,2007,Johor,244
Male,20-24,2007,Kedah,130
Male,20-24,2007,Kelantan,137
Male,20-24,2007,Melaka,66
Male,20-24,2007,Negeri Sembilan,94
Male,20-24,2007,Pulau Pinang,92
Male,20-24,2007,Pahang,125
Male,20-24,2007,Perak,172
Male,20-24,2007,Perlis,21
Male,20-24,2007,Sabah,
Male,20-24,2007,Sarawak,134
Male,20-24,2007,Selangor,278
Male,20-24,2007,Terengganu,90
Male,20-24,2007,W.P. Kuala Lumpur,73
Male,20-24,2007,W.P. Labuan,6
Male,25-29,2007,Johor,237
Male,25-29,2007,Kedah,121
Male,25-29,2007,Kelantan,172
Male,25-29,2007,Melaka,39
Male,25-29,2007,Negeri Sembilan,70
Male,25-29,2007,Pulau Pinang,69
Male,25-29,2007,Pahang,128
Male,25-29,2007,Perak,169
Male,25-29,2007,Perlis,14
Male,25-29,2007,Sabah,
Male,25-29,2007,Sarawak,92
Male,25-29,2007,Selangor,259
Male,25-29,2007,Terengganu,105
Male,25-29,2007,W.P. Kuala Lumpur,72
Male,25-29,2007,W.P. Labuan,4
Male,30-34,2007,Johor,324
Male,30-34,2007,Kedah,164
Male,30-34,2007,Kelantan,249
Male,30-34,2007,Melaka,46
Male,30-34,2007,Negeri Sembilan,105
Male,30-34,2007,Pulau Pinang,91
Male,30-34,2007,Pahang,171
Male,30-34,2007,Perak,194
Male,30-34,2007,Perlis,15
Male,30-34,2007,Sabah,
Male,30-34,2007,Sarawak,118
Male,30-34,2007,Selangor,264
Male,30-34,2007,Terengganu,160
Male,30-34,2007,W.P. Kuala Lumpur,59
Male,30-34,2007,W.P. Labuan,3
Male,35-39,2007,Johor,366
Male,35-39,2007,Kedah,174
Male,35-39,2007,Kelantan,197
Male,35-39,2007,Melaka,64
Male,35-39,2007,Negeri Sembilan,111
Male,35-39,2007,Pulau Pinang,119
Male,35-39,2007,Pahang,177
Male,35-39,2007,Perak,238
Male,35-39,2007,Perlis,25
Male,35-39,2007,Sabah,
Male,35-39,2007,Sarawak,159
Male,35-39,2007,Selangor,366
Male,35-39,2007,Terengganu,178
Male,35-39,2007,W.P. Kuala Lumpur,121
Male,35-39,2007,W.P. Labuan,5
Male,40-44,2007,Johor,463
Male,40-44,2007,Kedah,228
Male,40-44,2007,Kelantan,171
Male,40-44,2007,Melaka,92
Male,40-44,2007,Negeri Sembilan,134
Male,40-44,2007,Pulau Pinang,178
Male,40-44,2007,Pahang,186
Male,40-44,2007,Perak,326
Male,40-44,2007,Perlis,22
Male,40-44,2007,Sabah,
Male,40-44,2007,Sarawak,233
Male,40-44,2007,Selangor,447
Male,40-44,2007,Terengganu,143
Male,40-44,2007,W.P. Kuala Lumpur,174
Male,40-44,2007,W.P. Labuan,7
Male,45-49,2007,Johor,513
Male,45-49,2007,Kedah,337
Male,45-49,2007,Kelantan,220
Male,45-49,2007,Melaka,142
Male,45-49,2007,Negeri Sembilan,207
Male,45-49,2007,Pulau Pinang,260
Male,45-49,2007,Pahang,219
Male,45-49,2007,Perak,467
Male,45-49,2007,Perlis,36
Male,45-49,2007,Sabah,
Male,45-49,2007,Sarawak,311
Male,45-49,2007,Selangor,599
Male,45-49,2007,Terengganu,159
Male,45-49,2007,W.P. Kuala Lumpur,231
Male,45-49,2007,W.P. Labuan,7
Male,50-54,2007,Johor,696
Male,50-54,2007,Kedah,427
Male,50-54,2007,Kelantan,256
Male,50-54,2007,Melaka,159
Male,50-54,2007,Negeri Sembilan,229
Male,50-54,2007,Pulau Pinang,378
Male,50-54,2007,Pahang,263
Male,50-54,2007,Perak,577
Male,50-54,2007,Perlis,51
Male,50-54,2007,Sabah,
Male,50-54,2007,Sarawak,334
Male,50-54,2007,Selangor,772
Male,50-54,2007,Terengganu,200
Male,50-54,2007,W.P. Kuala Lumpur,315
Male,50-54,2007,W.P. Labuan,13
Male,55-59,2007,Johor,735
Male,55-59,2007,Kedah,513
Male,55-59,2007,Kelantan,388
Male,55-59,2007,Melaka,158
Male,55-59,2007,Negeri Sembilan,242
Male,55-59,2007,Pulau Pinang,399
Male,55-59,2007,Pahang,348
Male,55-59,2007,Perak,675
Male,55-59,2007,Perlis,53
Male,55-59,2007,Sabah,
Male,55-59,2007,Sarawak,390
Male,55-59,2007,Selangor,873
Male,55-59,2007,Terengganu,188
Male,55-59,2007,W.P. Kuala Lumpur,330
Male,55-59,2007,W.P. Labuan,7
Male,60-64,2007,Johor,837
Male,60-64,2007,Kedah,569
Male,60-64,2007,Kelantan,547
Male,60-64,2007,Melaka,217
Male,60-64,2007,Negeri Sembilan,243
Male,60-64,2007,Pulau Pinang,457
Male,60-64,2007,Pahang,409
Male,60-64,2007,Perak,782
Male,60-64,2007,Perlis,81
Male,60-64,2007,Sabah,
Male,60-64,2007,Sarawak,543
Male,60-64,2007,Selangor,957
Male,60-64,2007,Terengganu,334
Male,60-64,2007,W.P. Kuala Lumpur,355
Male,60-64,2007,W.P. Labuan,12
Male,65-69,2007,Johor,961
Male,65-69,2007,Kedah,705
Male,65-69,2007,Kelantan,545
Male,65-69,2007,Melaka,243
Male,65-69,2007,Negeri Sembilan,362
Male,65-69,2007,Pulau Pinang,565
Male,65-69,2007,Pahang,506
Male,65-69,2007,Perak,956
Male,65-69,2007,Perlis,111
Male,65-69,2007,Sabah,
Male,65-69,2007,Sarawak,568
Male,65-69,2007,Selangor,971
Male,65-69,2007,Terengganu,318
Male,65-69,2007,W.P. Kuala Lumpur,368
Male,65-69,2007,W.P. Labuan,12
Male,70-74,2007,Johor,1022
Male,70-74,2007,Kedah,848
Male,70-74,2007,Kelantan,512
Male,70-74,2007,Melaka,304
Male,70-74,2007,Negeri Sembilan,362
Male,70-74,2007,Pulau Pinang,545
Male,70-74,2007,Pahang,417
Male,70-74,2007,Perak,1164
Male,70-74,2007,Perlis,98
Male,70-74,2007,Sabah,
Male,70-74,2007,Sarawak,594
Male,70-74,2007,Selangor,996
Male,70-74,2007,Terengganu,332
Male,70-74,2007,W.P. Kuala Lumpur,358
Male,70-74,2007,W.P. Labuan,10
Male,75-79,2007,Johor,903
Male,75-79,2007,Kedah,684
Male,75-79,2007,Kelantan,447
Male,75-79,2007,Melaka,265
Male,75-79,2007,Negeri Sembilan,312
Male,75-79,2007,Pulau Pinang,547
Male,75-79,2007,Pahang,291
Male,75-79,2007,Perak,988
Male,75-79,2007,Perlis,109
Male,75-79,2007,Sabah,
Male,75-79,2007,Sarawak,676
Male,75-79,2007,Selangor,836
Male,75-79,2007,Terengganu,280
Male,75-79,2007,W.P. Kuala Lumpur,353
Male,75-79,2007,W.P. Labuan,7
Male,80-84,2007,Johor,576
Male,80-84,2007,Kedah,482
Male,80-84,2007,Kelantan,464
Male,80-84,2007,Melaka,197
Male,80-84,2007,Negeri Sembilan,213
Male,80-84,2007,Pulau Pinang,392
Male,80-84,2007,Pahang,223
Male,80-84,2007,Perak,685
Male,80-84,2007,Perlis,69
Male,80-84,2007,Sabah,
Male,80-84,2007,Sarawak,546
Male,80-84,2007,Selangor,540
Male,80-84,2007,Terengganu,240
Male,80-84,2007,W.P. Kuala Lumpur,239
Male,80-84,2007,W.P. Labuan,9
Male,85 +,2007,Johor,566
Male,85 +,2007,Kedah,414
Male,85 +,2007,Kelantan,467
Male,85 +,2007,Melaka,204
Male,85 +,2007,Negeri Sembilan,191
Male,85 +,2007,Pulau Pinang,392
Male,85 +,2007,Pahang,249
Male,85 +,2007,Perak,635
Male,85 +,2007,Perlis,57
Male,85 +,2007,Sabah,
Male,85 +,2007,Sarawak,574
Male,85 +,2007,Selangor,478
Male,85 +,2007,Terengganu,226
Male,85 +,2007,W.P. Kuala Lumpur,191
Male,85 +,2007,W.P. Labuan,9
Male,Unknown,2007,Johor,
Male,Unknown,2007,Kedah,
Male,Unknown,2007,Kelantan,
Male,Unknown,2007,Melaka,
Male,Unknown,2007,Negeri Sembilan,
Male,Unknown,2007,Pulau Pinang,
Male,Unknown,2007,Pahang,
Male,Unknown,2007,Perak,
Male,Unknown,2007,Perlis,
Male,Unknown,2007,Sabah,
Male,Unknown,2007,Sarawak,
Male,Unknown,2007,Selangor,
Male,Unknown,2007,Terengganu,
Male,Unknown,2007,W.P. Kuala Lumpur,
Male,Unknown,2007,W.P. Labuan,
Female,Under 1 year,2007,Johor,162
Female,Under 1 year,2007,Kedah,129
Female,Under 1 year,2007,Kelantan,106
Female,Under 1 year,2007,Melaka,53
Female,Under 1 year,2007,Negeri Sembilan,44
Female,Under 1 year,2007,Pulau Pinang,56
Female,Under 1 year,2007,Pahang,82
Female,Under 1 year,2007,Perak,128
Female,Under 1 year,2007,Perlis,11
Female,Under 1 year,2007,Sabah,
Female,Under 1 year,2007,Sarawak,120
Female,Under 1 year,2007,Selangor,219
Female,Under 1 year,2007,Terengganu,113
